Player Name,Team,Minutes Played,Player Link,Player State
Dexter Akanno,UTAH STATE,704,https://www.espn.com/mens-college-basketball/player/_/id/4431877/dexter-akanno,CA
Karson Templin,UTAH STATE,488,https://www.espn.com/mens-college-basketball/player/_/id/5176273/karson-templin,TX
Drake Allen,UTAH STATE,554,https://www.espn.com/mens-college-basketball/player/_/id/5105494/drake-allen,UT
Deyton Albury,UTAH STATE,496,https://www.espn.com/mens-college-basketball/player/_/id/5176237/deyton-albury,Ba
Aubin Gateretse,UTAH STATE,492,https://www.espn.com/mens-college-basketball/player/_/id/4897618/aubin-gateretse,Be
Tucker Anderson,UTAH STATE,479,https://www.espn.com/mens-college-basketball/player/_/id/5175860/tucker-anderson,AR
Isaac Johnson,UTAH STATE,236,https://www.espn.com/mens-college-basketball/player/_/id/4898118/isaac-johnson,UT
Braden Housley,UTAH STATE,23,https://www.espn.com/mens-college-basketball/player/_/id/5105495/braden-housley,UT
Isaac Davis,UTAH STATE,70,https://www.espn.com/mens-college-basketball/player/_/id/4873202/isaac-davis,ID
Jaxon Smith,UTAH STATE,19,https://www.espn.com/mens-college-basketball/player/_/id/5176271/jaxon-smith,UT
Jordy Barnes,UTAH STATE,307,https://www.espn.com/mens-college-basketball/player/_/id/5241264/jordy-barnes,UT
Jason Edwards,VANDERBILT,663,https://www.espn.com/mens-college-basketball/player/_/id/5175064/jason-edwards,GA
Devin McGlockton,VANDERBILT,672,https://www.espn.com/mens-college-basketball/player/_/id/4791227/devin-mcglockton,GA
AJ Hoggard,VANDERBILT,666,https://www.espn.com/mens-college-basketball/player/_/id/4432206/aj-hoggard,PA
Tyler Nickel,VANDERBILT,634,https://www.espn.com/mens-college-basketball/player/_/id/4838721/tyler-nickel,VA
Jaylen Carey,VANDERBILT,548,https://www.espn.com/mens-college-basketball/player/_/id/4685687/jaylen-carey,FL
MJ Collins Jr.,VANDERBILT,574,https://www.espn.com/mens-college-basketball/player/_/id/5105401/mj-collins-jr,SC
Tyler Tanner,VANDERBILT,558,https://www.espn.com/mens-college-basketball/player/_/id/5187600/tyler-tanner,TN
Chris Manon,VANDERBILT,454,https://www.espn.com/mens-college-basketball/player/_/id/4702972/chris-manon,NJ
Grant Huffman,VANDERBILT,477,https://www.espn.com/mens-college-basketball/player/_/id/4432522/grant-huffman,OH
JaQualon Roberts,VANDERBILT,63,https://www.espn.com/mens-college-basketball/player/_/id/4848644/jaqualon-roberts,IN
Jordan Williams,VANDERBILT,36,https://www.espn.com/mens-college-basketball/player/_/id/5105561/jordan-williams,TX
Miles Keeffe,VANDERBILT,16,https://www.espn.com/mens-college-basketball/player/_/id/5105281/miles-keeffe,CA
Graham Calton,VANDERBILT,13,https://www.espn.com/mens-college-basketball/player/_/id/4896466/graham-calton,NC
Hollman Smith,VANDERBILT,9,https://www.espn.com/mens-college-basketball/player/_/id/4702769/hollman-smith,VA
Coleson Messer,VANDERBILT,17,https://www.espn.com/mens-college-basketball/player/_/id/5174287/coleson-messer,TX
Eric Dixon,VILLANOVA,930,https://www.espn.com/mens-college-basketball/player/_/id/4431718/eric-dixon,PA
Wooga Poplar,VILLANOVA,863,https://www.espn.com/mens-college-basketball/player/_/id/4897397/wooga-poplar,PA
Jordan Longino,VILLANOVA,937,https://www.espn.com/mens-college-basketball/player/_/id/4684153/jordan-longino,PA
Jhamir Brickus,VILLANOVA,832,https://www.espn.com/mens-college-basketball/player/_/id/4700970/jhamir-brickus,PA
Tyler Perkins,VILLANOVA,714,https://www.espn.com/mens-college-basketball/player/_/id/5182412/tyler-perkins,VA
Enoch Boakye,VILLANOVA,593,https://www.espn.com/mens-college-basketball/player/_/id/4898110/enoch-boakye,ON
Kris Parker,VILLANOVA,248,https://www.espn.com/mens-college-basketball/player/_/id/4848623/kris-parker,FL
Jordann Dumont,VILLANOVA,66,https://www.espn.com/mens-college-basketball/player/_/id/5117584/jordann-dumont,PQ
Josiah Moseley,VILLANOVA,303,https://www.espn.com/mens-college-basketball/player/_/id/5152656/josiah-moseley,TX
Aleksandar Gavalyugov,VILLANOVA,18,https://www.espn.com/mens-college-basketball/player/_/id/5215425/aleksandar-gavalyugov,Bu
Nnanna Njoku,VILLANOVA,94,https://www.espn.com/mens-college-basketball/player/_/id/4433274/nnanna-njoku,DE
Collin O'Toole,VILLANOVA,3,https://www.espn.com/mens-college-basketball/player/_/id/5105591/collin-otoole,NY
Tobi Lawal,VIRGINIA TECH,713,https://www.espn.com/mens-college-basketball/player/_/id/5106040/tobi-lawal,En
Mylyjael Poteat,VIRGINIA TECH,588,https://www.espn.com/mens-college-basketball/player/_/id/4590358/mylyjael-poteat,NC
Jaden Schutt,VIRGINIA TECH,718,https://www.espn.com/mens-college-basketball/player/_/id/4712846/jaden-schutt,IL
Ben Burnham,VIRGINIA TECH,565,https://www.espn.com/mens-college-basketball/player/_/id/4896997/ben-burnham,SC
Jaydon Young,VIRGINIA TECH,543,https://www.espn.com/mens-college-basketball/player/_/id/4711266/jaydon-young,NC
Tyler Johnson,VIRGINIA TECH,661,https://www.espn.com/mens-college-basketball/player/_/id/5165275/tyler-johnson,FL
Brandon Rechsteiner,VIRGINIA TECH,596,https://www.espn.com/mens-college-basketball/player/_/id/5103590/brandon-rechsteiner,GA
Ben Hammond,VIRGINIA TECH,460,https://www.espn.com/mens-college-basketball/player/_/id/4873105/ben-hammond,VA
Rodney Brown Jr.,VIRGINIA TECH,271,https://www.espn.com/mens-college-basketball/player/_/id/5037870/rodney-brown-jr,CA
Patrick Wessler,VIRGINIA TECH,247,https://www.espn.com/mens-college-basketball/player/_/id/4838717/patrick-wessler,NC
Ryan Jones Jr.,VIRGINIA TECH,10,https://www.espn.com/mens-college-basketball/player/_/id/5238192/ryan-jones-jr,FL
Conner Venable,VIRGINIA TECH,2,https://www.espn.com/mens-college-basketball/player/_/id/5174573/conner-venable,DC
Connor Serven,VIRGINIA TECH,24,https://www.espn.com/mens-college-basketball/player/_/id/4702097/connor-serven,IL
Peter Carr,VIRGINIA TECH,2,https://www.espn.com/mens-college-basketball/player/_/id/5238191/peter-carr,PA
Isaac McKneely,VIRGINIA,922,https://www.espn.com/mens-college-basketball/player/_/id/4712845/isaac-mckneely,WV
Elijah Saunders,VIRGINIA,649,https://www.espn.com/mens-college-basketball/player/_/id/4870565/elijah-saunders,AZ
Andrew Rohde,VIRGINIA,754,https://www.espn.com/mens-college-basketball/player/_/id/5109019/andrew-rohde,WI
Dai Dai Ames,VIRGINIA,632,https://www.espn.com/mens-college-basketball/player/_/id/4845373/dai-dai-ames,IL
Jacob Cofie,VIRGINIA,564,https://www.espn.com/mens-college-basketball/player/_/id/4873219/jacob-cofie,WA
Blake Buchanan,VIRGINIA,592,https://www.espn.com/mens-college-basketball/player/_/id/5079838/blake-buchanan,ID
Taine Murray,VIRGINIA,492,https://www.espn.com/mens-college-basketball/player/_/id/4692906/taine-murray,Ne
Ishan Sharma,VIRGINIA,352,https://www.espn.com/mens-college-basketball/player/_/id/5183809/ishan-sharma,ON
Anthony Robinson,VIRGINIA,206,https://www.espn.com/mens-college-basketball/player/_/id/5143921/anthony-robinson,GA
TJ Power,VIRGINIA,221,https://www.espn.com/mens-college-basketball/player/_/id/4684843/tj-power,MA
Desmond Roberts,VIRGINIA,7,https://www.espn.com/mens-college-basketball/player/_/id/5174572/desmond-roberts,VA
Eli Bennett,VIRGINIA,2,https://www.espn.com/mens-college-basketball/player/_/id/4897460/eli-bennett,VA
Bryce Walker,VIRGINIA,6,https://www.espn.com/mens-college-basketball/player/_/id/5185256/bryce-walker,MD
Markus Rouse,VIRGINIA,0,https://www.espn.com/mens-college-basketball/player/_/id/5260268/markus-rouse,
Hunter Sallis,WAKE FOREST,971,https://www.espn.com/mens-college-basketball/player/_/id/4433281/hunter-sallis,NE
Cameron Hildreth,WAKE FOREST,872,https://www.espn.com/mens-college-basketball/player/_/id/4696316/cameron-hildreth,En
Tre'Von Spillers,WAKE FOREST,901,https://www.espn.com/mens-college-basketball/player/_/id/5176758/trevon-spillers,SC
Efton Reid III,WAKE FOREST,759,https://www.espn.com/mens-college-basketball/player/_/id/4433594/efton-reid-iii,VA
Ty-Laur Johnson,WAKE FOREST,563,https://www.espn.com/mens-college-basketball/player/_/id/4845369/ty-laur-johnson,NY
Juke Harris,WAKE FOREST,477,https://www.espn.com/mens-college-basketball/player/_/id/5142609/juke-harris,NC
Davin Cosby,WAKE FOREST,267,https://www.espn.com/mens-college-basketball/player/_/id/5132733/davin-cosby,VA
Parker Friedrichsen,WAKE FOREST,399,https://www.espn.com/mens-college-basketball/player/_/id/4845382/parker-friedrichsen,OK
Omaha Biliew,WAKE FOREST,84,https://www.espn.com/mens-college-basketball/player/_/id/5175037/omaha-biliew,IA
Churchill Abass,WAKE FOREST,104,https://www.espn.com/mens-college-basketball/player/_/id/5175360/churchill-abass,Ni
RJ Kennah,WAKE FOREST,1,https://www.espn.com/mens-college-basketball/player/_/id/4897408/rj-kennah,CO
Kevin Dunn,WAKE FOREST,1,https://www.espn.com/mens-college-basketball/player/_/id/4897410/kevin-dunn,NC
Owen Kmety,WAKE FOREST,1,https://www.espn.com/mens-college-basketball/player/_/id/5105342/owen-kmety,IL
Javon Small,WEST VIRGINIA,975,https://www.espn.com/mens-college-basketball/player/_/id/4781746/javon-small,IN
Tucker DeVries,WEST VIRGINIA,276,https://www.espn.com/mens-college-basketball/player/_/id/4837238/tucker-devries,IA
Amani Hansberry,WEST VIRGINIA,616,https://www.espn.com/mens-college-basketball/player/_/id/4685673/amani-hansberry,MD
Toby Okani,WEST VIRGINIA,795,https://www.espn.com/mens-college-basketball/player/_/id/4700873/toby-okani,NJ
Jonathan Powell,WEST VIRGINIA,821,https://www.espn.com/mens-college-basketball/player/_/id/5101669/jonathan-powell,OH
Joseph Yesufu,WEST VIRGINIA,423,https://www.espn.com/mens-college-basketball/player/_/id/4431856/joseph-yesufu,IL
Sencire Harris,WEST VIRGINIA,728,https://www.espn.com/mens-college-basketball/player/_/id/5105790/sencire-harris,OH
Eduardo Andre,WEST VIRGINIA,446,https://www.espn.com/mens-college-basketball/player/_/id/4702281/eduardo-andre,En
KJ Tenner,WEST VIRGINIA,328,https://www.espn.com/mens-college-basketball/player/_/id/5240511/kj-tenner,TN
Jake Auer,WEST VIRGINIA,40,https://www.espn.com/mens-college-basketball/player/_/id/5240512/jake-auer,IA
Haris Elezovic,WEST VIRGINIA,50,https://www.espn.com/mens-college-basketball/player/_/id/5240514/haris-elezovic,ON
Aden Tagaloa-Nelson,WEST VIRGINIA,2,https://www.espn.com/mens-college-basketball/player/_/id/5195758/aden-tagaloa-nelson,KY
Xavier Bell,WICHITA STATE,734,https://www.espn.com/mens-college-basketball/player/_/id/4612161/xavier-bell,KS
Corey Washington,WICHITA STATE,706,https://www.espn.com/mens-college-basketball/player/_/id/5110039/corey-washington,AR
Justin Hill,WICHITA STATE,620,https://www.espn.com/mens-college-basketball/player/_/id/4702127/justin-hill,TX
Quincy Ballard,WICHITA STATE,668,https://www.espn.com/mens-college-basketball/player/_/id/4683134/quincy-ballard,NY
Harlond Beverly,WICHITA STATE,704,https://www.espn.com/mens-college-basketball/player/_/id/4431701/harlond-beverly,MI
Ronnie DeGray III,WICHITA STATE,324,https://www.espn.com/mens-college-basketball/player/_/id/4701128/ronnie-degray-iii,CO
Bijan Cortes,WICHITA STATE,544,https://www.espn.com/mens-college-basketball/player/_/id/4612129/bijan-cortes,OK
AJ McGinnis,WICHITA STATE,371,https://www.espn.com/mens-college-basketball/player/_/id/4703826/aj-mcginnis,AL
Matej Bosnjak,WICHITA STATE,401,https://www.espn.com/mens-college-basketball/player/_/id/5240409/matej-bosnjak,Cr
Joy Ighovodja,WICHITA STATE,89,https://www.espn.com/mens-college-basketball/player/_/id/5175746/joy-ighovodja,Ni
Zion Pipkin,WICHITA STATE,67,https://www.espn.com/mens-college-basketball/player/_/id/4873102/zion-pipkin,TX
Henry Thengvall,WICHITA STATE,9,https://www.espn.com/mens-college-basketball/player/_/id/5106651/henry-thengvall,KS
Yanis Bamba,WICHITA STATE,12,https://www.espn.com/mens-college-basketball/player/_/id/5175745/yanis-bamba,PQ
John Tonje,WISCONSIN,832,https://www.espn.com/mens-college-basketball/player/_/id/4593043/john-tonje,NE
John Blackwell,WISCONSIN,826,https://www.espn.com/mens-college-basketball/player/_/id/5103630/john-blackwell,MI
Max Klesmit,WISCONSIN,763,https://www.espn.com/mens-college-basketball/player/_/id/4703885/max-klesmit,WI
Nolan Winter,WISCONSIN,586,https://www.espn.com/mens-college-basketball/player/_/id/4895783/nolan-winter,MN
Steven Crowl,WISCONSIN,665,https://www.espn.com/mens-college-basketball/player/_/id/4588201/steven-crowl,MN
Kamari McGee,WISCONSIN,574,https://www.espn.com/mens-college-basketball/player/_/id/4897723/kamari-mcgee,WI
Carter Gilmore,WISCONSIN,485,https://www.espn.com/mens-college-basketball/player/_/id/4702534/carter-gilmore,WI
Xavier Amos,WISCONSIN,270,https://www.espn.com/mens-college-basketball/player/_/id/5108022/xavier-amos,IL
Jack Janicki,WISCONSIN,279,https://www.espn.com/mens-college-basketball/player/_/id/5174807/jack-janicki,MN
Markus Ilver,WISCONSIN,55,https://www.espn.com/mens-college-basketball/player/_/id/4715351/markus-ilver,Es
Riccardo Greppi,WISCONSIN,17,https://www.espn.com/mens-college-basketball/player/_/id/5239655/riccardo-greppi,It
Jack Robison,WISCONSIN,12,https://www.espn.com/mens-college-basketball/player/_/id/5110430/jack-robison,MN
Camren Hunter,WISCONSIN,14,https://www.espn.com/mens-college-basketball/player/_/id/4897018/camren-hunter,AR
Isaac Gard,WISCONSIN,12,https://www.espn.com/mens-college-basketball/player/_/id/5105863/isaac-gard,WI
Daniel Freitag,WISCONSIN,21,https://www.espn.com/mens-college-basketball/player/_/id/5101672/daniel-freitag,MN
Chris Hodges,WISCONSIN,12,https://www.espn.com/mens-college-basketball/player/_/id/4433615/chris-hodges,IL
Aidan Konop,WISCONSIN,3,https://www.espn.com/mens-college-basketball/player/_/id/5239654/aidan-konop,WI
Obi Agbim,WYOMING,846,https://www.espn.com/mens-college-basketball/player/_/id/5241273/obi-agbim,CO
Jordan Nesbitt,WYOMING,798,https://www.espn.com/mens-college-basketball/player/_/id/4714246/jordan-nesbitt,MO
Dontaie Allen,WYOMING,660,https://www.espn.com/mens-college-basketball/player/_/id/4431741/dontaie-allen,KY
Kobe Newton,WYOMING,602,https://www.espn.com/mens-college-basketball/player/_/id/5176284/kobe-newton,OR
Cole Henry,WYOMING,511,https://www.espn.com/mens-college-basketball/player/_/id/4433004/cole-henry,IA
Matija Belic,WYOMING,464,https://www.espn.com/mens-college-basketball/player/_/id/5107147/matija-belic,Se
Touko Tainamo,WYOMING,400,https://www.espn.com/mens-college-basketball/player/_/id/4897292/touko-tainamo,Fi
A.J. Wills,WYOMING,518,https://www.espn.com/mens-college-basketball/player/_/id/5176061/aj-wills,VA
Scottie Ebube,WYOMING,171,https://www.espn.com/mens-college-basketball/player/_/id/4897482/scottie-ebube,IL
Abou Magassa,WYOMING,403,https://www.espn.com/mens-college-basketball/player/_/id/5174639/abou-magassa,Fr
Oleg Kojenets,WYOMING,214,https://www.espn.com/mens-college-basketball/player/_/id/4810230/oleg-kojenets,Li
Cort Roberson,WYOMING,8,https://www.espn.com/mens-college-basketball/player/_/id/4897552/cort-roberson,WA
Nigle Cook,WYOMING,22,https://www.espn.com/mens-college-basketball/player/_/id/5176281/nigle-cook,FL
Levi Brown,WYOMING,5,https://www.espn.com/mens-college-basketball/player/_/id/5176279/levi-brown,WY
Zach Freemantle,XAVIER,745,https://www.espn.com/mens-college-basketball/player/_/id/4432869/zach-freemantle,NJ
Ryan Conwell,XAVIER,880,https://www.espn.com/mens-college-basketball/player/_/id/5107157/ryan-conwell,IN
Dailyn Swain,XAVIER,763,https://www.espn.com/mens-college-basketball/player/_/id/4848625/dailyn-swain,OH
Dayvion McKnight,XAVIER,891,https://www.espn.com/mens-college-basketball/player/_/id/4574710/dayvion-mcknight,KY
Marcus Foster,XAVIER,721,https://www.espn.com/mens-college-basketball/player/_/id/4431953/marcus-foster,GA
Dante Maddox Jr.,XAVIER,504,https://www.espn.com/mens-college-basketball/player/_/id/4702487/dante-maddox-jr,IL
Jerome Hunter,XAVIER,517,https://www.espn.com/mens-college-basketball/player/_/id/4397011/jerome-hunter,OH
Trey Green,XAVIER,99,https://www.espn.com/mens-college-basketball/player/_/id/4711258/trey-green,NC
John Hugley IV,XAVIER,273,https://www.espn.com/mens-college-basketball/player/_/id/4432897/john-hugley-iv,OH
Cam Fletcher,XAVIER,44,https://www.espn.com/mens-college-basketball/player/_/id/4432182/cam-fletcher,MO
Brad Colbert,XAVIER,6,https://www.espn.com/mens-college-basketball/player/_/id/4701317/brad-colbert,OH
Ian Sabourin,XAVIER,3,https://www.espn.com/mens-college-basketball/player/_/id/5105609/ian-sabourin,OH
Michael Wolf,XAVIER,1,https://www.espn.com/mens-college-basketball/player/_/id/5105608/michael-wolf,CO
Bob Nunge,XAVIER,1,https://www.espn.com/mens-college-basketball/player/_/id/5105610/bob-nunge,IN
Henry Thole,XAVIER,1,https://www.espn.com/mens-college-basketball/player/_/id/5240541/henry-thole,KY
Richie Saunders,BYU,753,https://www.espn.com/mens-college-basketball/player/_/id/5105462/richie-saunders,UT
Egor Demin,BYU,667,https://www.espn.com/mens-college-basketball/player/_/id/5243213/egor-demin,Ru
Trevin Knell,BYU,557,https://www.espn.com/mens-college-basketball/player/_/id/4593744/trevin-knell,UT
Fousseyni Traore,BYU,487,https://www.espn.com/mens-college-basketball/player/_/id/4712348/fousseyni-traore,Ma
Kanon Catchings,BYU,519,https://www.espn.com/mens-college-basketball/player/_/id/5243212/kanon-catchings,IN
Dawson Baker,BYU,463,https://www.espn.com/mens-college-basketball/player/_/id/4702626/dawson-baker,CA
Keba Keita,BYU,530,https://www.espn.com/mens-college-basketball/player/_/id/5105647/keba-keita,Ma
Dallin Hall,BYU,578,https://www.espn.com/mens-college-basketball/player/_/id/5105464/dallin-hall,UT
Mawot Mag,BYU,426,https://www.espn.com/mens-college-basketball/player/_/id/4602948/mawot-mag,VI
Mihailo Boskovic,BYU,241,https://www.espn.com/mens-college-basketball/player/_/id/5243211/mihailo-boskovic,Se
Elijah Crawford,BYU,101,https://www.espn.com/mens-college-basketball/player/_/id/5060703/elijah-crawford,GA
Trey Stewart,BYU,99,https://www.espn.com/mens-college-basketball/player/_/id/4896971/trey-stewart,UT
Jared McGregor,BYU,7,https://www.espn.com/mens-college-basketball/player/_/id/5105466/jared-mcgregor,UT
Brody Kozlowski,BYU,29,https://www.espn.com/mens-college-basketball/player/_/id/5243214/brody-kozlowski,UT
Townsend Tripple,BYU,7,https://www.espn.com/mens-college-basketball/player/_/id/4701220/townsend-tripple,ID
Max Triplett,BYU,11,https://www.espn.com/mens-college-basketball/player/_/id/5243215/max-triplett,UT
Andrej Stojakovic,CALIFORNIA,746,https://www.espn.com/mens-college-basketball/player/_/id/5175007/andrej-stojakovic,CA
Jeremiah Wilkinson,CALIFORNIA,685,https://www.espn.com/mens-college-basketball/player/_/id/5165276/jeremiah-wilkinson,GA
BJ Omot,CALIFORNIA,106,https://www.espn.com/mens-college-basketball/player/_/id/5107285/bj-omot,MN
Jovan Blacksher Jr.,CALIFORNIA,689,https://www.espn.com/mens-college-basketball/player/_/id/4431826/jovan-blacksher-jr,CA
Rytis Petraitis,CALIFORNIA,710,https://www.espn.com/mens-college-basketball/player/_/id/5113388/rytis-petraitis,TX
DJ Campbell,CALIFORNIA,527,https://www.espn.com/mens-college-basketball/player/_/id/5107343/dj-campbell,VA
Joshua Ola-Joseph,CALIFORNIA,423,https://www.espn.com/mens-college-basketball/player/_/id/5105822/joshua-ola-joseph,MN
Mady Sissoko,CALIFORNIA,670,https://www.espn.com/mens-college-basketball/player/_/id/4433154/mady-sissoko,Ma
Lee Dort,CALIFORNIA,394,https://www.espn.com/mens-college-basketball/player/_/id/4683672/lee-dort,TX
Spencer Mahoney,CALIFORNIA,144,https://www.espn.com/mens-college-basketball/player/_/id/5060690/spencer-mahoney,NY
Christian Tucker,CALIFORNIA,319,https://www.espn.com/mens-college-basketball/player/_/id/4897692/christian-tucker,AZ
Devin Curtis,CALIFORNIA,18,https://www.espn.com/mens-college-basketball/player/_/id/5060698/devin-curtis,WI
Jack McCloskey,CALIFORNIA,6,https://www.espn.com/mens-college-basketball/player/_/id/5105586/jack-mccloskey,CA
Vladimir Pavlovic,CALIFORNIA,3,https://www.espn.com/mens-college-basketball/player/_/id/5175024/vladimir-pavlovic,Mo
Jayden Karapetian,CALIFORNIA,3,https://www.espn.com/mens-college-basketball/player/_/id/5181264/jayden-karapetian,CA
Matt Desler,CALIFORNIA,4,https://www.espn.com/mens-college-basketball/player/_/id/5181265/matt-desler,CA
Jizzle James,CINCINNATI,698,https://www.espn.com/mens-college-basketball/player/_/id/5175033/jizzle-james,FL
Simas Lukosius,CINCINNATI,694,https://www.espn.com/mens-college-basketball/player/_/id/4897411/simas-lukosius,Li
Dillon Mitchell,CINCINNATI,756,https://www.espn.com/mens-college-basketball/player/_/id/5106283/dillon-mitchell,FL
Dan Skillings Jr.,CINCINNATI,490,https://www.espn.com/mens-college-basketball/player/_/id/5105811/dan-skillings-jr,NJ
Day Day Thomas,CINCINNATI,587,https://www.espn.com/mens-college-basketball/player/_/id/5175032/day-day-thomas,SC
Aziz Bandaogo,CINCINNATI,688,https://www.espn.com/mens-college-basketball/player/_/id/4703576/aziz-bandaogo,Se
Connor Hickman,CINCINNATI,258,https://www.espn.com/mens-college-basketball/player/_/id/4897447/connor-hickman,IN
Tyler Betsey,CINCINNATI,341,https://www.espn.com/mens-college-basketball/player/_/id/4873141/tyler-betsey,CT
Arrinten Page,CINCINNATI,271,https://www.espn.com/mens-college-basketball/player/_/id/5060696/arrinten-page,GA
Josh Reed,CINCINNATI,354,https://www.espn.com/mens-college-basketball/player/_/id/4838723/josh-reed,GA
Rayvon Griffith,CINCINNATI,75,https://www.espn.com/mens-college-basketball/player/_/id/4683765/rayvon-griffith,OH
CJ Fredrick Jr.,CINCINNATI,175,https://www.espn.com/mens-college-basketball/player/_/id/4397032/cj-fredrick-jr,OH
Halvine Dzellat,CINCINNATI,14,https://www.espn.com/mens-college-basketball/player/_/id/5240256/halvine-dzellat,Fr
Julian Hammond III,COLORADO,785,https://www.espn.com/mens-college-basketball/player/_/id/4692907/julian-hammond-iii,CO
Andrej Jakimovski,COLORADO,743,https://www.espn.com/mens-college-basketball/player/_/id/4702466/andrej-jakimovski,Ma
Bangot Dak,COLORADO,527,https://www.espn.com/mens-college-basketball/player/_/id/5175021/bangot-dak,NE
Elijah Malone,COLORADO,461,https://www.espn.com/mens-college-basketball/player/_/id/5115357/elijah-malone,IN
Trevor Baskin,COLORADO,538,https://www.espn.com/mens-college-basketball/player/_/id/5240257/trevor-baskin,CO
Sebastian Rancik,COLORADO,460,https://www.espn.com/mens-college-basketball/player/_/id/5144392/sebastian-rancik,Sl
Javon Ruffin,COLORADO,521,https://www.espn.com/mens-college-basketball/player/_/id/4693725/javon-ruffin,LA
RJ Smith,COLORADO,545,https://www.espn.com/mens-college-basketball/player/_/id/5105612/rj-smith,CA
Assane Diop,COLORADO,431,https://www.espn.com/mens-college-basketball/player/_/id/4711295/assane-diop,Se
Harrison Carrington,COLORADO,244,https://www.espn.com/mens-college-basketball/player/_/id/5105615/harrison-carrington,CA
Nick Randall,COLORADO,2,https://www.espn.com/mens-college-basketball/player/_/id/5240258/nick-randall,CO
Felix Kossaras,COLORADO,166,https://www.espn.com/mens-college-basketball/player/_/id/5214643/felix-kossaras,PQ
Courtney Anderson Jr.,COLORADO,15,https://www.espn.com/mens-college-basketball/player/_/id/4685648/courtney-anderson-jr,CA
Jack Pease,COLORADO,4,https://www.espn.com/mens-college-basketball/player/_/id/4898115/jack-pease,TX
Greg Gerhardt,COLORADO,3,https://www.espn.com/mens-college-basketball/player/_/id/5105614/greg-gerhardt,CO
Grady Whitt,COLORADO,3,https://www.espn.com/mens-college-basketball/player/_/id/5175023/grady-whitt,NC
Nate Bittle,OREGON,745,https://www.espn.com/mens-college-basketball/player/_/id/4432586/nate-bittle,OR
Jackson Shelstad,OREGON,914,https://www.espn.com/mens-college-basketball/player/_/id/4845361/jackson-shelstad,OR
TJ Bamba,OREGON,768,https://www.espn.com/mens-college-basketball/player/_/id/4596365/tj-bamba,NY
Keeshawn Barthelemy,OREGON,758,https://www.espn.com/mens-college-basketball/player/_/id/5105621/keeshawn-barthelemy,PQ
Brandon Angel,OREGON,675,https://www.espn.com/mens-college-basketball/player/_/id/4590354/brandon-angel,CA
Jadrian Tracey,OREGON,621,https://www.espn.com/mens-college-basketball/player/_/id/4701030/jadrian-tracey,FL
Kwame Evans Jr.,OREGON,421,https://www.espn.com/mens-college-basketball/player/_/id/4683769/kwame-evans-jr,MD
Supreme Cook,OREGON,305,https://www.espn.com/mens-college-basketball/player/_/id/4702946/supreme-cook,NJ
Ra'Heim Moss,OREGON,257,https://www.espn.com/mens-college-basketball/player/_/id/4703538/raheim-moss,OH
Jamari Phillips,OREGON,67,https://www.espn.com/mens-college-basketball/player/_/id/4869779/jamari-phillips,CA
Mookie Cook,OREGON,94,https://www.espn.com/mens-college-basketball/player/_/id/4683767/mookie-cook,OR
James Cooper,OREGON,7,https://www.espn.com/mens-college-basketball/player/_/id/4912212/james-cooper,SC
Drew Carter,OREGON,3,https://www.espn.com/mens-college-basketball/player/_/id/5176387/drew-carter,OR
Oleksandr Kobzystyi,OREGON,6,https://www.espn.com/mens-college-basketball/player/_/id/5234300/oleksandr-kobzystyi,Uk
Jayson Williams-Johnson,OREGON,7,https://www.espn.com/mens-college-basketball/player/_/id/5239601/jayson-williams-johnson,NJ
Luke Johnson,OREGON,1,https://www.espn.com/mens-college-basketball/player/_/id/5252351/luke-johnson,
Maxime Raynaud,STANFORD,910,https://www.espn.com/mens-college-basketball/player/_/id/4898371/maxime-raynaud,Fr
Oziyah Sellers,STANFORD,887,https://www.espn.com/mens-college-basketball/player/_/id/5105642/oziyah-sellers,CA
Jaylen Blakes,STANFORD,752,https://www.espn.com/mens-college-basketball/player/_/id/4683735/jaylen-blakes,NJ
Ryan Agarwal,STANFORD,723,https://www.espn.com/mens-college-basketball/player/_/id/5105632/ryan-agarwal,TX
Chisom Okpara,STANFORD,415,https://www.espn.com/mens-college-basketball/player/_/id/4684745/chisom-okpara,NY
Benny Gealer,STANFORD,479,https://www.espn.com/mens-college-basketball/player/_/id/5105633/benny-gealer,CA
Donavin Young,STANFORD,257,https://www.espn.com/mens-college-basketball/player/_/id/5214644/donavin-young,WA
Evan Stinson,STANFORD,174,https://www.espn.com/mens-college-basketball/player/_/id/5164370/evan-stinson,WA
Aidan Cammann,STANFORD,454,https://www.espn.com/mens-college-basketball/player/_/id/5175009/aidan-cammann,MA
Cameron Grant,STANFORD,48,https://www.espn.com/mens-college-basketball/player/_/id/5175008/cameron-grant,OH
Jaylen Thompson,STANFORD,84,https://www.espn.com/mens-college-basketball/player/_/id/5105634/jaylen-thompson,CA
Tallis Toure,STANFORD,82,https://www.espn.com/mens-college-basketball/player/_/id/5152726/tallis-toure,CA
Anthony Batson Jr.,STANFORD,101,https://www.espn.com/mens-college-basketball/player/_/id/5183923/anthony-batson-jr,AZ
Derin Saran,STANFORD,19,https://www.espn.com/mens-college-basketball/player/_/id/5176395/derin-saran,Tu
Cole Kastner,STANFORD,15,https://www.espn.com/mens-college-basketball/player/_/id/5238185/cole-kastner,CA
Tyler Bilodeau,UCLA,703,https://www.espn.com/mens-college-basketball/player/_/id/5105626/tyler-bilodeau,WA
